"SMILES","EXTERNALID","N","INTRODUCER","MODIFIER","AMES {measured}","COMMENTS"
"CO\N=C(/C(=O)NC1C2SCC(C[N+]3=C4C=CC=NN4C=C3)=C(N2C1=O)C(O)=O)C1=NSC(N)=N1","-","2012","midnighter","published","inactive","-"
"CC[C@@H](C)ON=O","-","2013","midnighter","published","active","-"
"CC(C)C(=O)NC1=CC=CC=C1","-","2014","midnighter","published","inactive","-"
"CC1=CC(C)=C(C2=NSN=C12)N(=O)=O","-","2015","midnighter","published","active","-"
"NC1=CC(Cl)=CC=C1Cl","-","2016","midnighter","published","inactive","-"
"O=N(=O)C1=CC=CC=C1\C=C\C1=CC=CC=N1","-","2017","midnighter","published","active","-"
"CN1C(C)=NC2=C1C=CC1=C2C2=C(C=CC(O)=C2)C=C1","-","2018","midnighter","published","active","-"
"CCOC1=CC=CC=C1OCC1CNCCO1","-","2019","midnighter","published","inactive","-"
"CCC\C=C\C(=O)OC1C(C)(C)CC2C34CC3(C(O)OC4=O)C(C=O)=CC12O","-","2020","midnighter","published","active","-"
"COC1=CC2=C([C@@H]3C=CO[C@@H]3O2)C2=C1C1=C([C@@H](O)CC1)C(=O)O2","-","2021","midnighter","published","active","-"
"C1C2=CC=CC=C2CC2=C1C1=C(C=CC=C1)C1=C2C=CC=C1","-","2022","midnighter","published","active","-"
"OCC12COC(N1C(OC2)C1=CC=C(C=C1)N(=O)=O)C1=CC=C(C=C1)N(=O)=O","-","2023","midnighter","published","active","-"
"CCN(CCON(=O)=O)N(=O)=O","-","2024","midnighter","published","active","-"
"CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=C(Cl)C=C(C=C1Cl)C(=O)N[C@@H](CCC(O)=O)C(O)=O","-","2025","midnighter","published","inactive","-"
"NC1=CC(=CC(Cl)=C1O)N(=O)=O","-","2026","midnighter","published","active","-"
"CC1=CC2=C(C(O)=C1O)C(=O)C1=C(O)C=C(O)C=C1C2=O","-","2027","midnighter","published","active","-"
"CC1=CC=CC2=C1C=C1C=CC3=C(C=CC=C3)C1=C2","-","2028","midnighter","published","active","-"
"CC1=CC2=C(CCC2)C2=C1C1=C(C=CC=C1)C=C2","-","2029","midnighter","published","inactive","-"
"CON(C)C(=O)NC1=CC=C(Br)C=C1","-","2030","midnighter","published","inactive","-"
"CC(=O)C1=CC(NC(=O)NC2=CC=C(OCC(O)CNC(C)(C)C)C(=C2)C(C)=O)=CC=C1OCC(O)CNC(C)(C)C","-","2031","midnighter","published","inactive","-"
"NC1=CC=C(C=C1Cl)N(=O)=O","-","2032","midnighter","published","active","-"
"CN1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=C(C=CC=C1)C=C2","-","2033","midnighter","published","active","-"
"ClC1=CN=C2C=CC=CC2=C1","-","2034","midnighter","published","inactive","-"
"COP(=S)(OC)OC1=CC=C(C=C1)N(=O)=O","-","2035","midnighter","published","active","-"
"C1OC11CCC2CCCCC2C1","-","2036","midnighter","published","inactive","-"
"OC1=CC=C(C=C1)C1OC2=CC=C3C=C2C1C(=O)N1CCCCNCCCNC3CC(=O)NCCC1","-","2037","midnighter","published","active","-"
"CC1=NN=C(O)N=C1O","-","2038","midnighter","published","inactive","-"
"ClC1=CC=C(COC(=O)C2=CC=CC3=C2N=CC=C3)C(Cl)=C1","-","2039","midnighter","published","inactive","-"
"OCC(O)C(O)C(O)C(O)C=O","-","2040","midnighter","published","inactive","-"
"OC1=CC2=C(C=CC=C2)C2=C1C=CC=C2","-","2041","midnighter","published","active","-"
"CC1(C)CC(N)CC(C)(CN)C1","-","2042","midnighter","published","inactive","-"
"OC(=O)CCCCCCCCC(O)=O","-","2043","midnighter","published","inactive","-"
"NC1=CC=C(O)C(N)=C1","-","2044","midnighter","published","active","-"
"OC1CCC(O)(CN(N=O)C(C(O)=O)C(O)=O)C(O)C1O","-","2045","midnighter","published","inactive","-"
"OC1C(O)C2=C(Br)C3=C(C=CC=C3)C=C2C2=CC=CC=C12","-","2046","midnighter","published","inactive","-"
"CN(C)CCNC(=O)C1=CC=C2N=C3C=CC=CC3=C(N)C2=C1","-","2047","midnighter","published","inactive","-"
"CC1=CC=C2NC(N)=NC2=C1","-","2048","midnighter","published","active","-"
"NC1=CC(=CN=C1O)C1=CC=NC=C1","-","2049","midnighter","published","inactive","-"
"ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H]4C[C@@H](C=C4)[C@H]3[C@@]1(Cl)C2(Cl)Cl","-","2050","midnighter","published","inactive","-"
"CN(CCON(=O)=O)N(=O)=O","-","2051","midnighter","published","active","-"
"CC1=C2C=CC3=C(C=CC=C3)C2=C(CBr)C2=C1C=CC=C2","-","2052","midnighter","published","active","-"
"CC1=CC=C(C)C2=C1C=CC1=C2C=CC=C1","-","2053","midnighter","published","active","-"
"C1CCC2=C(C1)C=CC1=NC3=C(C=C21)C1=C(C=CC=C1)C=C3","-","2054","midnighter","published","active","-"
"CC(=O)[C@@H](N=NC1=CC=C(C=C1Cl)C1=CC=C(N=N[C@H](C(C)=O)C(=O)NC2=CC=CC=C2)C(Cl)=C1)C(=O)NC1=CC=CC=C1","-","2055","midnighter","published","inactive","-"
"CNC(=O)N(C)C1=NC2=C(S1)C=CC=C2","-","2056","midnighter","published","inactive","-"
"COC1=CC=CC=CC1","-","2057","midnighter","published","active","-"
"CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O","-","2058","midnighter","published","inactive","-"
"CC(CN=[N]#N)C1=CC=CC=C1","-","2059","midnighter","published","active","-"
"NP(O)(=O)N(CCCl)CCCl","-","2060","midnighter","published","active","-"
"O=C1NC2=CC3=C(C=CC=C3)C3=C2C1=CC1=C3OCO1","-","2061","midnighter","published","active","-"
"CC(=O)OC1COC(NC2=CC=C(C=C2)N(=O)=O)C(OC(C)=O)C1OC(C)=O","-","1962","midnighter","published","active","-"
"CC1(CO)C(O)CCC2(C)C1CCC1CC3CC21CCC3(O)CO","-","1963","midnighter","published","inactive","-"
"CCC(=O)NCC1=CC=CC=C1","-","1964","midnighter","published","inactive","-"
"C[C@@H](Cl)CCl","-","1965","midnighter","published","active","-"
"OC(=O)[C@@H]1[C@H](C(O)=O)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl","-","1966","midnighter","published","inactive","-"
"ClC1(Cl)C(=O)C=CC1=O","-","1967","midnighter","published","active","-"
"CNC(=O)N(O)C(=O)NC","-","1968","midnighter","published","inactive","-"
"BrCC#N","-","1969","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C(S1)C1=NC(N2CCOCC2)=C2C=CC=CC2=N1","-","1970","midnighter","published","active","-"
"C\C=N/O","-","1971","midnighter","published","active","-"
"FC1=CC=C(CN2C3C2C2=CC=CC=C2C2=CC=CC=C32)C=C1","-","1972","midnighter","published","active","-"
"C(COCC1CO1)OCC1CO1","-","1973","midnighter","published","active","-"
"NC1=CC(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S(O)(=O)=O)S(O)(=O)=O","-","1974","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C(NC2=CC=CC=C2)C=C1","-","1975","midnighter","published","inactive","-"
"O=C1C=CC2=C(C=CC3=C2C=CC2=C3C=CC=C2)C1=O","-","1976","midnighter","published","inactive","-"
"CC(=O)N(OC(=O)C1=CC=CC=C1)C1=CC=C2C(CC3=CC=CC=C23)=C1","-","1977","midnighter","published","active","-"
"NC[C@H]1CC[C@@H](CC1)C(=O)C1=CC=C(CCC(O)=O)C=C1","-","1978","midnighter","published","inactive","-"
"CN1C=C(CC2(O)C(=O)CC3C(O)COC23O)C2=C1C=CC=C2","-","1979","midnighter","published","active","-"
"CCC(=O)C(=O)CC","-","1980","midnighter","published","active","-"
"ClCCSCCCl","-","1981","midnighter","published","active","-"
"CS(=O)(=O)NC1=CC=C(NC2=C3C=CC=CC3=NC3=C2C=C(C=C3)N=[N]#N)C=C1","-","1982","midnighter","published","active","-"
"CCOP(=S)(OCC)OC1=CN=C2C=CC=CC2=N1","-","1983","midnighter","published","inactive","-"
"CCCCOC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl","-","1984","midnighter","published","inactive","-"
"CCCC(=O)NC1=CC=C(OC[C@H](O)CNC(C)C)C(=C1)C(C)=O","-","1985","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C(\C=C\C2=CC=CC(=C2)N(=O)=O)C=C1","-","1986","midnighter","published","active","-"
"OC(=O)C1=CC=C(\C=C\C2=CC=C(O2)N(=O)=O)C=C1","-","1987","midnighter","published","active","-"
"OC1=CC(O)=C2C=CC=CC2=C1","-","1988","midnighter","published","active","-"
"C\C(C=O)=C\C1=CC=CC=C1","-","1989","midnighter","published","inactive","-"
"CC1=NC2=C(N1)C=C(C)C1=C2C2=C(C=CC(O)=C2)C=C1","-","1990","midnighter","published","active","-"
"CC1=CC(O)=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C1O","-","1991","midnighter","published","active","-"
"COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O","-","1992","midnighter","published","inactive","-"
"COC1=CC=C2[C@H](OC(=O)C2=C1OC)[C@@H]1N(C)CCC2=CC3=C(OCO3)C=C12","-","1993","midnighter","published","inactive","-"
"C\C(C(O)=O)=C(\Cl)C(O)=O","-","1994","midnighter","published","inactive","-"
"CC1=CC(Cl)=CC=C1O","-","1995","midnighter","published","inactive","-"
"CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C","-","1996","midnighter","published","inactive","-"
"CN1N=C(C)C(C(=O)C2=CC=CC=C2F)=C1N","-","1997","midnighter","published","active","-"
"C1C\C=C/CCC2OC2CC\C=C\1","-","1998","midnighter","published","inactive","-"
"NC1=[N+](O)C=NC2=C1NC=N2","-","1999","midnighter","published","active","-"
"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1","-","2000","midnighter","published","inactive","-"
"COC1=CC2=C(C=C1)C1=C3C=CC(OC)=CC3=C3C=C(OC)C=CC3=C1C1=CC=C(OC)C=C21","-","2001","midnighter","published","active","-"
"NC1=CC=C(Cl)C=C1Cl","-","2002","midnighter","published","active","-"
"CCCCCCCCCCCCCCCCCCCCCCCCCCCCO","-","2003","midnighter","published","inactive","-"
"CC(=C)C#N","-","2004","midnighter","published","inactive","-"
"CN","-","2005","midnighter","published","inactive","-"
"NCCC1=CNC2=C1C=CC=C2","-","2006","midnighter","published","inactive","-"
"CC1=NC2=CC=CC=C2C1(C)C","-","2007","midnighter","published","inactive","-"
"CS(=O)(=O)NC1=CC=C(NC2=C3C=CC=CC3=NC3=C2C=CC(=C3)N=[N]#N)C=C1","-","2008","midnighter","published","active","-"
"BrC\C=C/CBr","-","2009","midnighter","published","active","-"
"CCCCN1C2C1C1=CC=CC=C1C1=CC=CC=C21","-","2010","midnighter","published","active","-"
"NC1=C2C=CC(Cl)=CC2=NS1","-","2011","midnighter","published","active","-"
"O=N(=O)C1=CC=C2OC3=CC=C(C=C3OC2=C1)N(=O)=O","-","1912","midnighter","published","active","-"
"O[C@@H]1[C@@H]2O[C@@H]2C2=C(C=CC3=C2C2=CC=CC4=CC=CC3=C24)[C@H]1O","-","1913","midnighter","published","active","-"
"NC1=CC=C(C(Cl)=C1)C1=CC=C(N)C=C1Cl","-","1914","midnighter","published","active","-"
"CC12CCCC(C)(C1CCC13CC(=C)C(O)(C1)CCC23)C(O)=O","-","1915","midnighter","published","active","-"
"O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1","-","1916","midnighter","published","inactive","-"
"CCCC[C@H](CC)C(O)=O","-","1917","midnighter","published","inactive","-"
"CC1=CC=C(OP(=O)(OC2=CC=C(C)C=C2C)OC2=CC=C(C)C=C2C)C(C)=C1","-","1918","midnighter","published","inactive","-"
"CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC","-","1919","midnighter","published","inactive","-"
"COC(=O)C1=CC=C(C=O)C=C1","-","1920","midnighter","published","inactive","-"
"CC(O)C1C2SC(C3CCCO3)=C(N2C1=O)C(O)=O","-","1921","midnighter","published","inactive","-"
"ClC1=CC(=O)C(Cl)(Cl)C1=O","-","1922","midnighter","published","active","-"
"CC1(C)CCCC2(C)C1CCC1(C)C2CC=C(C=O)C1C=O","-","1923","midnighter","published","inactive","-"
"CN1C(N=[N]#N)=NC2=C1C=CC=C2","-","1924","midnighter","published","active","-"
"CN(C)CCN(CC1=CC=C(O)C=C1)C1=CC=CC=N1","-","1925","midnighter","published","inactive","-"
"CC1CC2=CC=C(C(=O)NC(CC3=CC=CC=C3)C(O)=O)C(O)=C2C(=O)O1","-","1926","midnighter","published","inactive","-"
"OC(=O)CC(O)(CC(O)=O)C(O)=O","-","1927","midnighter","published","inactive","-"
"O=CNC1=NC(=CS1)C1=CC(=CS1)N(=O)=O","-","1928","midnighter","published","active","-"
"CCC(=O)\C=C\C1C(C)=CCCC1(C)C","-","1929","midnighter","published","inactive","-"
"N(NC1=CC=CC=C1)C1=CC=CC=C1","-","1930","midnighter","published","active","-"
"CCCCCOC1=CC=CC(NC(=O)OC2CCCCC2N2CCCC2)=C1","-","1931","midnighter","published","inactive","-"
"CCCN(CCC)CCC","-","1932","midnighter","published","inactive","-"
"ClC(Cl)=C1CC(=O)NC1=O","-","1933","midnighter","published","active","-"
"CC(C)C(N)C(O)=O","-","1934","midnighter","published","inactive","-"
"CCCCCC(=O)OCC=C","-","1935","midnighter","published","inactive","-"
"NC1=CC=CC(=C1)C(F)(F)F","-","1936","midnighter","published","inactive","-"
"COC1=CC(=CC=C1NC(C)=O)N(=O)=O","-","1937","midnighter","published","active","-"
"CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC4([C@@H]5C[C@@H](Br)CC[C@]5(C)[C@@H]3CC[C@]12C)S(=O)(=O)CCS4(=O)=O","-","1938","midnighter","published","active","-"
"CNS(=O)(=O)C1=CC=C(NC(C)=O)C=C1","-","1939","midnighter","published","inactive","-"
"CC1=CN([C@@H]2C[C@H](N=[N+]=N)[C@@H](CO)O2)C(=O)NC1=O","-","1940","midnighter","published","active","-"
"O=N(=O)C1=CC(=C2C3=C(CCCC3)C3=C4C(C=CC1=C24)=CC=C3)N(=O)=O","-","1941","midnighter","published","active","-"
"CN(N=O)C1=CC=NC=C1","-","1942","midnighter","published","inactive","-"
"COC1=C[C@@H]2[C@@H]3CC4=CC=C(OC)C(O)=C4[C@]2(CCN3C)CC1=O","-","1943","midnighter","published","inactive","-"
"CNC(=O)O\N=C/C(C)(C)SC","-","1944","midnighter","published","inactive","-"
"CC(=O)NC1=C2C=CC=CC2=NS1","-","1945","midnighter","published","active","-"
"C=CCN(CC=C)C1C(N2C3C2C2=CC=CC=C2C2=CC=CC=C32)C2=CC=CC=C2C2=CC=CC=C12","-","1946","midnighter","published","inactive","-"
"CC(=O)C1=C(Cl)C(Cl)=C(O1)N(=O)=O","-","1947","midnighter","published","active","-"
"CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)C1=NC(=NC(N)=C1C)C(CC(N)=O)NCC(N)C(N)=O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC1=CNC=N1","-","1948","midnighter","published","active","-"
"FC1=CC=C(NC(=O)C2=CSC(=C2)N(=O)=O)C=C1","-","1949","midnighter","published","active","-"
"OC(=O)C(\Cl)=C(/CCl)C(O)=O","-","1950","midnighter","published","inactive","-"
"CCCNC1=C2C=CC=CC2=NS1","-","1951","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C=CC(=C2)C#N","-","1952","midnighter","published","active","-"
"O=C(NCC1=CC=CC=C1)C1CO1","-","1953","midnighter","published","active","-"
"CN1C=NC=C1N(=O)=O","-","1954","midnighter","published","active","-"
"O=S1(=O)OCCCO1","-","1955","midnighter","published","active","-"
"OC(=O)CC1=CC=C(Cl)C=C1","-","1956","midnighter","published","inactive","-"
"CN(C)C1=CC=CC(O)=C1","-","1957","midnighter","published","active","-"
"NC1=C2C=CC=CC2=CC2=C1C=CC=C2","-","1958","midnighter","published","active","-"
"ClS(=O)(=O)C1=CC=C(C=C1)N(=O)=O","-","1959","midnighter","published","active","-"
"CCC1=CC=CC(CC)=C1N","-","1960","midnighter","published","active","-"
"CC1=CC2=C(C=CC=C2)C=C1N(=O)=O","-","1961","midnighter","published","inactive","-"
"CN(\C=N\C=N\C1=CC=C(C)C=C1C)C1=CC=C(C)C=C1C","-","1862","midnighter","published","inactive","-"
"CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)C2=C(O)C3=C(C=C2C1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O","-","1863","midnighter","published","active","-"
"COC1=CC=CC=C1NC(=O)[C@H](N=NC1=CC=C(C=C1OC)N(=O)=O)C(C)=O","-","1864","midnighter","published","inactive","-"
"OC1C=CC2=CC3=C(C=C(C=C3)N(=O)=O)C=C2C1O","-","1865","midnighter","published","active","-"
"CC(=O)CN(COC(C)=O)N=O","-","1866","midnighter","published","active","-"
"COC1=CC=C(C=C1)C(\Br)=C/C(O)=O","-","1867","midnighter","published","active","-"
"C[C@H](CCl)O[C@H](C)CCl","-","1868","midnighter","published","active","-"
"CC1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1","-","1869","midnighter","published","inactive","-"
"COC(=O)C1=CC=C(C)C=C1","-","1870","midnighter","published","inactive","-"
"CC(=O)OCC1=CC=CO1","-","1871","midnighter","published","active","-"
"CC(C)(C)OOC(C)(C)C1=CC(=CC=C1)C(C)(C)OOC(C)(C)C","-","1872","midnighter","published","inactive","-"
"CNS(=O)(=O)C1=CC=C(N)C=C1","-","1873","midnighter","published","inactive","-"
"CC1=CC=CC2=C(C)C3=C(N=C12)C1=C(C=CC=C1)C=C3","-","1874","midnighter","published","active","-"
"CCC1=CC=CC=C1N","-","1875","midnighter","published","inactive","-"
"O1C=CC=CC2=C1C1=C(C=CC=C1)C1=C2C=C2C=CC=CC2=C1","-","1876","midnighter","published","active","-"
"C1CC2=CC3=C4C(C=CC5=CC=CC(C=C3)=C45)=C2C=C1","-","1877","midnighter","published","active","-"
"O=N(=O)C1=CC=C(C=C1)N=NC1=CC=CC=C1","-","1878","midnighter","published","active","-"
"CC(C)=CCCC(=C)C=C","-","1879","midnighter","published","inactive","-"
"CC1=CC(=CC(C)=C1)N(=O)=O","-","1880","midnighter","published","active","-"
"OC1=CC(O)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1O","-","1881","midnighter","published","active","-"
"CCCOC(=O)C1=CC(O)=C(O)C(O)=C1","-","1882","midnighter","published","inactive","-"
"ClCCN(CCCl)C1=CC=C2C=CC=CC2=C1","-","1883","midnighter","published","active","-"
"CC1=CC=C(C=C1)N(CC1(O)OCC(O)C(O)C1O)N=O","-","1884","midnighter","published","active","-"
"CC1=CC=C(C=C1N=C=O)N=C=O","-","1885","midnighter","published","active","-"
"ClC(=C)C#N","-","1886","midnighter","published","inactive","-"
"COC1=CC=C2C(NC3=C2CCN=C3C)=C1","-","1887","midnighter","published","inactive","-"
"COC1=CC=CC(\C=C\C2=CC=C(N)C=C2)=C1","-","1888","midnighter","published","active","-"
"CCN(CCO)N=O","-","1889","midnighter","published","active","-"
"CN1C(N)=NC2=C1C=CC(Cl)=C2","-","1890","midnighter","published","active","-"
"CC1=C(C=CC=C1N(=O)=O)C(O)=O","-","1891","midnighter","published","active","-"
"NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(O)=O)C(O)=O","-","1892","midnighter","published","active","-"
"NC1=NC(O)=NC2=C1N=CN2C1CC(O)C(CO)O1","-","1893","midnighter","published","inactive","-"
"OC1=NC=NC2=C1C=CC=C2","-","1894","midnighter","published","inactive","-"
"ClC(Cl)C(C=O)=C(Cl)Cl","-","1895","midnighter","published","active","-"
"CC(=O)OCC1=CC=C2OCOC2=C1","-","1896","midnighter","published","inactive","-"
"OC(=O)C(\Cl)=C(\C(Cl)Cl)C(O)=O","-","1897","midnighter","published","active","-"
"OCC1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1","-","1898","midnighter","published","active","-"
"NC1=CC=C2SN=CC2=C1","-","1899","midnighter","published","active","-"
"NC1=C2N=CN=C2N=C(N1)C1=CC=C(C=C1)N(=O)=O","-","1900","midnighter","published","active","-"
"SC1=NC2=C(S1)C=CC=C2","-","1901","midnighter","published","inactive","-"
"BrC[C@](Br)(CCC#N)C#N","-","1902","midnighter","published","inactive","-"
"NC1=CC=C(N)C(=C1)S(O)(=O)=O","-","1903","midnighter","published","inactive","-"
"COC1=CC=C(C=C1)N=[N+](O)C1=CC=C(OC)C=C1","-","1904","midnighter","published","active","-"
"COP(=S)(OC)OC1=CC=C(C(C)=C1)N(=O)=O","-","1905","midnighter","published","active","-"
"CCOC1=CC=C(C=C1)N(=O)=O","-","1906","midnighter","published","active","-"
"NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O","-","1907","midnighter","published","inactive","-"
"NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1Cl","-","1908","midnighter","published","active","-"
"ClCCN(N=O)C(=O)NC1CCCCC1","-","1909","midnighter","published","active","-"
"CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1C","-","1910","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=C1C=CC=CC1=C3N(=O)=O","-","1911","midnighter","published","active","-"
"C1=CC=C2C(=C1)C1=CC3=CC=CC4=C3C3=C(C=CC2=C13)C=C4","-","1812","midnighter","published","active","-"
"FC1=CC=CC=C1NC(=O)C1=CSC(=C1)N(=O)=O","-","1813","midnighter","published","active","-"
"COC(O)=C1[C@@H](C2=CC=CC(=C2)N(=O)=O)C(C(=O)OC\C=C\C2=CC=CC=C2)=C(C)N=C1C","-","1814","midnighter","published","inactive","-"
"O[N+]1=C2C=CC3=CC=C(C4=C3C2=C(C=C4)C2=C1C=CC=C2)N(=O)=O","-","1815","midnighter","published","active","-"
"BrC1=CC=C(NC(=O)C2=CSC(=C2)N(=O)=O)C=C1","-","1816","midnighter","published","active","-"
"ClC\C=C\CCl","-","1817","midnighter","published","active","-"
"ONC1=CC=C2C(CC3=CC=CC=C23)=C1","-","1818","midnighter","published","active","-"
"CC1=CC=CC=C1Br","-","1819","midnighter","published","inactive","-"
"OCCN=[N]#N","-","1820","midnighter","published","active","-"
"NC1=CC=C(N)C=C1","-","1821","midnighter","published","active","-"
"CC(=O)C1=C(O)C=C(O)C2=C1C(=O)C1=CC(O)=CC(O)=C1C2=O","-","1822","midnighter","published","inactive","-"
"OC1=CC=C(C=C1N(=O)=O)C1=CC=CC=C1","-","1823","midnighter","published","inactive","-"
"CN(CC1=CC=C(C=C1)N(=O)=O)N=O","-","1824","midnighter","published","active","-"
"NC1=CC=C(N)C2=C1C(=O)C1=C(N)C=CC(N)=C1C2=O","-","1825","midnighter","published","active","-"
"OC1=CC=CC(Cl)=C1Cl","-","1826","midnighter","published","inactive","-"
"ClC(=O)C1=CC=CC=C1N(=O)=O","-","1827","midnighter","published","active","-"
"CCNC(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O","-","1828","midnighter","published","inactive","-"
"NC1=NC2=C(S1)C=CC=C2Cl","-","1829","midnighter","published","inactive","-"
"CC(C)C1=CC(N)=C(C=C1N)N(=O)=O","-","1830","midnighter","published","active","-"
"ClC1=CC=CC=C1NC(=O)C1=CSC(=C1)N(=O)=O","-","1831","midnighter","published","active","-"
"CCN1C(N)=NC2=C1C=CC1=C2N=CC(C)=N1","-","1832","midnighter","published","active","-"
"CCCCCCN(N=O)C(=N)NN(=O)=O","-","1833","midnighter","published","active","-"
"NC1=CC=C(\C=C\C2=CC=C(C=C2)N(=O)=O)C=C1","-","1834","midnighter","published","active","-"
"CC(OP(C)(Cl)=O)C(C)(C)C","-","1835","midnighter","published","inactive","-"
"CC(C)(C)C1=CC(=O)C=CC1=O","-","1836","midnighter","published","active","-"
"CCCCON(OC(C)=O)C(=O)C1=CC=C(Br)C=C1","-","1837","midnighter","published","active","-"
"CC1C2=CC=CC=C2C2=C(C)C=CC=C12","-","1838","midnighter","published","active","-"
"CC1=CC2=C(C=CC=C2)C2=C1C1=C(C=C2)C(=O)C(=O)C=C1","-","1839","midnighter","published","active","-"
"CN(CCO)CCO","-","1840","midnighter","published","inactive","-"
"C\C=C/C=C\C(O)=O","-","1841","midnighter","published","inactive","-"
"CCOP(=S)(OCC)SCCSCC","-","1842","midnighter","published","inactive","-"
"C[C@@H]1CCC2=C1C=CC1=C2C=CC2=C1C=CC=C2","-","1843","midnighter","published","active","-"
"SC1=NC2=C(N1)C=CC=C2","-","1844","midnighter","published","inactive","-"
"IC1=CC=C(C=C1)N=N\C(=N\NC1=CC=C(C=C1)N(=O)=O)C1=CC=CC=C1","-","1845","midnighter","published","inactive","-"
"O[N+]1=CC=CC2=C1C1OC1C=C2","-","1846","midnighter","published","inactive","-"
"ON1C2=CC=CC=C2\C(=N/C2=CC=CC=C2)C1(C1=CC=CC=C1)C1=CC=CC=C1","-","1847","midnighter","published","inactive","-"
"CC1=CC=C2C=C(C)C3=C(C=CC4=C3C3OC3C(O)C4O)C2=C1","-","1848","midnighter","published","active","-"
"C[N+](C)(C)NCCC(O)=O","-","1849","midnighter","published","inactive","-"
"O=N(=O)C1=CC2=CC=CC3=C2C(O1)=CC=C3","-","1850","midnighter","published","active","-"
"BrCCC(Br)Br","-","1851","midnighter","published","active","-"
"CC1=CC(=O)C(C)=CC1=O","-","1852","midnighter","published","inactive","-"
"CC1=CC=C(NC2OC[C@@H](O)[C@H](O)[C@H]2O)C=C1","-","1853","midnighter","published","active","-"
"OC(CC(=O)OCCBr)C(=O)OCCBr","-","1854","midnighter","published","active","-"
"CC(=O)OCC1=C2C(C=CC3=C2C=CC=C3)=C(C)C2=C1C=CC=C2","-","1855","midnighter","published","active","-"
"CCSC(Cl)=O","-","1856","midnighter","published","inactive","-"
"CCN(CC)C1=CC=CC=C1","-","1857","midnighter","published","inactive","-"
"OC1(O)C(=O)C2=CC=CC=C2C1=O","-","1858","midnighter","published","inactive","-"
"CCCCN(N=O)C(N)=O","-","1859","midnighter","published","active","-"
"CN1CCC(=CC1)C1=CC=CC=C1","-","1860","midnighter","published","inactive","-"
"ClCCN(CCCl)C1=CC2=C(C=C(O2)N(=O)=O)C=C1","-","1861","midnighter","published","active","-"
"O=C1N(CC2CO2)SC2=CC(OCC3CO3)=CC=C12","-","1762","midnighter","published","active","-"
"CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1","-","1763","midnighter","published","inactive","-"
"OC1=CC=C(C=O)C=C1","-","1764","midnighter","published","inactive","-"
"CCCSSCC=C","-","1765","midnighter","published","inactive","-"
"OC(NC1=C2C=CC=CC2=NS1)C(Cl)(Cl)Cl","-","1766","midnighter","published","inactive","-"
"CC(CC1=CC=C(O)C(O)=C1)(NN)C(O)=O","-","1767","midnighter","published","active","-"
"BrC1=C(Br)C(Br)=C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br","-","1768","midnighter","published","inactive","-"
"NC1=CC(Cl)=CC(=C1O)S(O)(=O)=O","-","1769","midnighter","published","inactive","-"
"C1=CC=C2C(=C1)C1=NC3=C(C=CC=C3)C3=C1C2=NC1=C3C=CC=C1","-","1770","midnighter","published","inactive","-"
"C1CCCC1","-","1771","midnighter","published","inactive","-"
